method,suite,family,scale,split,stability_profile,runs,completed,with_incumbent,optimal,incumbent_rate,optimal_rate,mean_time,std_time,median_time,shifted_geomean_time,mean_end_to_end_time,mean_cutsel_callback_time,mean_nodes,mean_gap,std_gap,median_gap,mean_primal_dual_integral,std_primal_dual_integral,median_primal_dual_integral,mean_best_objective,std_best_objective,median_best_objective,mean_par2_time,mean_schedule_total_wait,mean_schedule_max_wait,mean_schedule_cadence_cv,mean_schedule_cadence_deviation_sum,mean_speedup_vs_scip,std_speedup_vs_scip,median_speedup_vs_scip,speedup_95ci_low,speedup_95ci_high,mean_node_reduction_factor
adaptive_cutsel,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,9,9,9,0,1.0,0.0,1200.0,0.0,1200.0,1200.0,1200.093203788895,0.0,59139.11111111111,1.1912196893412677,0.9119551533461434,0.8223118279569892,61928.94666316252,23185.55141681055,56032.866204454935,7875.23045364286,2319.4458472850183,7663.23295909433,2400.0,199744.64230545735,9165.444444444445,0.8239483009638013,2604.5507956082665,1.0,0.0,1.0,1.0,1.0,1.0700422556195788
hem,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,45,45,9,0,0.2,0.0,1175.9329259355557,29.80936282394049,1200.0,1175.561214244737,1175.9841120555566,0.0969252355560583,43165.15555555555,1.1355911519775894,0.9511856638667328,0.5270606727080994,59980.34689918644,24672.817610703896,44173.882391336825,7650.452675865082,2527.641793225859,7663.23295909433,2400.0,205183.42008323513,9342.0,0.7877279910547518,2590.3285733860444,1.0211145867531355,0.026152451342316037,1.0,1.0140589217742602,1.0281708345111507,1.9056710412657898
hem_beam,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,45,45,9,0,0.2,0.0,1175.9234553266672,29.821192851192656,1200.0,1175.5514443353884,1176.0413215888861,0.09335666889118228,42898.6,1.135462716633841,0.9559660286446722,0.5270606727080994,59585.405665521095,25099.039047677918,44172.132617581396,7643.119342531749,2537.166826208677,7663.23295909433,2400.0,205131.32230545735,9342.0,0.8106529873376634,2589.439684497155,1.0211233390267591,0.026163388983310647,1.0,1.0140611627006157,1.0281828504694772,1.704393571841062
hem_structure,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,45,45,9,0,0.2,0.0,1175.9069221711109,29.841839417564557,1200.0,1175.5343885290679,1176.0449434933334,0.08994974444498843,43160.822222222225,1.118769944934152,0.9459142630611219,0.5566971924031494,59903.425411746655,24532.148772938952,45841.81047934962,7630.0082314206375,2554.580129048531,7663.23295909433,2400.0,204998.75341656845,9342.0,0.8059943935640252,2615.7730178304887,1.0211386187825775,0.026182478667640778,1.0,1.0140688061473953,1.0281969460408777,1.8843242664019417
proposed,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,45,45,9,0,0.2,0.0,1175.9278579644447,29.815681924075726,1200.0,1175.5559864276274,1176.0062613333346,0.07848775999803795,42813.86666666667,1.118769944934152,0.9459142630611219,0.5566971924031494,59882.84052150123,24513.522367056918,45846.8629510684,7630.0082314206375,2554.580129048531,7663.23295909433,2400.0,204998.75341656845,9342.0,0.8059943935640252,2615.7730178304887,1.0211192697367188,0.02615829247352494,1.0,1.0140613699708159,1.028179593754098,1.8355305163810667
rdmct_feature_only,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,45,45,9,0,0.2,0.0,1175.835238242221,29.937006919028647,1200.0,1175.4602842515653,1175.9120197666666,0.09330799333303175,40236.4,1.1951264665236812,0.9018213883527233,0.826239224137931,62160.09935022909,23034.655007552585,56262.45758961498,7875.23045364286,2319.4458472850183,7663.23295909433,2400.0,199744.64230545735,9165.444444444445,0.8239483009638013,2604.5507956082665,1.0212051503588022,0.026271134788354435,1.0,1.0140666741943074,1.0283292221253582,1.7483627451636161
scip_default,cie_ood,dual_source_cluster_tool,40_to_64_wafers,test,full,9,9,9,0,1.0,0.0,1200.0,0.0,1200.0,1200.0,1200.1003147444571,0.0,65412.11111111111,1.130741620603495,0.9502037902926439,0.5566971924031494,59252.89825229082,25261.607166468755,46725.05252674311,7652.452675865082,2525.0710876766707,7663.23295909433,2400.0,205003.86452767957,9342.0,0.796628180984286,2603.439684497155,1.0,0.0,1.0,1.0,1.0,1.0
