suite,instance,path,method,primal_dual_integral,n_primal_dual_integral,gap,n_gap,solving_time,n_solving_time
cie_core,cie_core_n008_f008_m000_proc090.lp,G:\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n008_f008_m000_proc090.lp,scip_default[manufacturing_doe],0.0,2,0.0,3,0.0,3
