suite,instance,path,method,primal_dual_integral,n_primal_dual_integral,gap,n_gap,solving_time,n_solving_time
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[full],42487.17336131838,5,3.6501876039418995,5,539.8223824000002,5
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[linear_off],37064.55960063737,5,0.7386509157027299,5,500.7029041800015,5
cie_core_nominal,cie_core_n024_f006_m018_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,proposed[stage2_off],47180.225061341574,5,3.6501876039418995,5,599.8416852199989,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[full],40373.44022906686,5,3.002892928933091,5,511.2414057600001,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[linear_off],42702.681089974954,5,3.748474058192886,5,540.1942708000003,5
cie_core_nominal,cie_core_n024_f012_m012_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc100.lp,proposed[stage2_off],44084.754183097204,5,3.002892928933091,5,558.2847735000003,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[full],24214.223452778388,5,1.5581501621721479,5,539.816078139999,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[linear_off],29144.934817139554,5,2.227543557299795,5,486.21486170000134,5
cie_core_nominal,cie_core_n024_f018_m006_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f018_m006_proc100.lp,proposed[stage2_off],26531.073663191804,5,1.5561534591371669,5,599.7446377199988,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[full],41039.167221093245,5,3.0939342936743595,5,539.7509309000001,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[linear_off],41234.20199283167,5,3.141145346372352,5,539.5915856000022,5
cie_core_nominal,cie_core_n032_f000_m032_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f000_m032_proc100.lp,proposed[stage2_off],45573.382956588044,5,3.0939342936743595,5,599.7699862599984,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[full],41300.004436134535,5,3.1713044992336212,5,539.7522370600007,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[linear_off],41360.98589729688,5,3.169986182979133,5,539.7191279599981,5
cie_core_nominal,cie_core_n032_f008_m024_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f008_m024_proc100.lp,proposed[stage2_off],45861.012375925304,5,3.169977752451314,5,599.8127208000005,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[full],41569.94645076542,5,3.218945495747545,5,539.7993636200003,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[linear_off],41580.28655360697,5,3.2228486835210632,5,543.167421279999,5
cie_core_nominal,cie_core_n032_f016_m016_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f016_m016_proc100.lp,proposed[stage2_off],46144.2306638762,5,3.207177589082098,5,599.7839358399979,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[full],42000.1243349625,5,3.3376943503596705,5,539.7809751000018,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[linear_off],41926.348981981595,5,3.328242122906727,5,542.1901383599994,5
cie_core_nominal,cie_core_n032_f024_m008_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n032_f024_m008_proc100.lp,proposed[stage2_off],46601.02576423953,5,3.330771693133838,5,599.6917115000003,5
