al_utilization,atr_utilization,ch2_utilization,ch3_utilization,clean_count,clean_time_share,cmax,gap,instance,lllower_capacity_utilization,llupper_capacity_utilization,mean_cycle_time,method,p95_cycle_time,path,pdi,pec_peak_in_tool,physically_feasible,run_label,solution_file,solver_seed,solving_time,status,suite,throughput_wph,total_wafers,training_seed,validation_note,vtr_utilization,warm_start
0.3846153843842454,0.7788461533780965,0.4759615381755033,0.47596153817550396,0,0.0,1664.000001,0.0,cie_core_n032_f032_m000_proc110.lp,0.3233173074980064,0.3137019228883996,419.4999999999997,scip_default,504.0,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n032_f032_m000_proc110.lp,800.0,0,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n032_f032_m000_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,7.8118403000007675,optimal,cie_core,69.23076918916419,32,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.07692307687684924,auto
0.22408963554049072,0.4537815119694937,0.6806722679542404,0.6806722679542405,0,0.0,714.000001,0.0,cie_core_n008_f000_m008_proc090.lp,0.1400560222128067,0.16806722665536564,471.9999999999995,scip_default,472.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc090.lp,93.07600098345287,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f000_m008_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.4751930000002176,optimal,cie_core,40.336134397288326,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04481792710809766,auto
0.20833333306206597,0.4218749994506836,0.7031249990844727,0.7031249990844727,0,0.0,768.000001,0.0,cie_core_n008_f000_m008_proc100.lp,0.13020833316379124,0.1562499997965491,508.0,scip_default,508.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc100.lp,0.0,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f000_m008_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.45628169999963575,optimal,cie_core,37.49999995117187,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04166666661241364,auto
0.19464720170967495,0.39416058346209176,0.7226277363471683,0.7226277363471683,0,0.0,822.000001,0.0,cie_core_n008_f000_m008_proc110.lp,0.1216545010685456,0.14598540128225584,543.9999999999998,scip_default,544.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f000_m008_proc110.lp,92.0303344243833,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f000_m008_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.4737020999991728,optimal,cie_core,35.03649630774149,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.0389294403419354,auto
0.19323671474246773,0.3913043473534969,0.7826086947069943,0.3913043473534972,0,0.0,828.000001,0.0,cie_core_n008_f002_m006_proc090.lp,0.14130434765542707,0.15458937179397664,440.75,scip_default,480.000000000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc090.lp,0.0,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f002_m006_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.36332109999966633,optimal,cie_core,34.78260865364419,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05314009655417904,auto
0.1777777775802469,0.35999999959999973,0.7999999991111111,0.39999999955555554,0,0.0,900.000001,0.0,cie_core_n008_f002_m006_proc100.lp,0.1744444464728395,0.2266666641925926,532.75,scip_default,642.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc100.lp,91.45331598172638,4,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f002_m006_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.42542060000050697,optimal,cie_core,31.999999964444445,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04888888883456828,auto
0.16460905332859174,0.3333333329903978,0.814814813976528,0.407407406988264,0,0.0,972.000001,0.0,cie_core_n008_f002_m006_proc110.lp,0.1805555553697988,0.20113168703587275,535.2500000000001,scip_default,619.5,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f002_m006_proc110.lp,0.0,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f002_m006_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.5537970999994286,optimal,cie_core,29.629629599146472,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.045267489665363016,auto
0.20512820486522101,0.41538461485207284,0.6230769222781097,0.4153846148520731,0,0.0,780.000000999996,0.0,cie_core_n008_f004_m004_proc090.lp,0.1282051267587159,0.16282051132972172,424.2499995000009,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc090.lp,0.0,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f004_m004_proc090__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.32058820000020205,optimal,cie_core,36.92307687573983,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05128205121630532,auto
0.1918465225517439,0.388489208167281,0.647482013612135,0.4316546757414233,0,0.0,834.000000999996,0.0,cie_core_n008_f004_m004_proc100.lp,0.11990407659483981,0.15227817727544668,451.2499997500008,scip_default,514.9999990000031,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc100.lp,100.0,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f004_m004_proc100__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.2650262000006478,optimal,cie_core,34.53237405931387,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.047961630637935924,auto
0.18018017997727456,0.36486486445398103,0.6689189181656319,0.44594594544375454,0,0.0,888.000001,0.0,cie_core_n008_f004_m004_proc110.lp,0.11261261248579661,0.1430180178569617,478.25,scip_default,551.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n008_f004_m004_proc110.lp,0.0,6,True,manufacturing_doe,D:\git\git\RDMCT-A3C\cie\results\doe\cie_doe_600s_mem2048_repro_v1\seed5\solutions\cie_core__cie_core_n008_f004_m004_proc110__scip_default__solverseed_5__trainseed_-1__manufacturing_doe.sol,5,0.36226759999954083,optimal,cie_core,32.43243239590942,8,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04504504499431864,auto
