suite,instance,path,method,primal_dual_integral,n_primal_dual_integral,gap,n_gap,solving_time,n_solving_time
cie_core_nominal,cie_core_n008_f008_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n008_f008_m000_proc100.lp,proposed[full],0.9836065573770492,4,0.0,4,0.4094427500021993,4
cie_core_nominal,cie_core_n008_f008_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n008_f008_m000_proc100.lp,proposed[linear_off],2.9508196721311473,4,0.0,4,0.4410018750022573,4
cie_core_nominal,cie_core_n008_f008_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n008_f008_m000_proc100.lp,proposed[stage2_off],3.9344262295081966,4,0.0,4,0.4004647500005376,4
cie_core_nominal,cie_core_n016_f016_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n016_f016_m000_proc100.lp,proposed[full],27.131394182547645,4,0.0,4,0.35100532500109694,4
cie_core_nominal,cie_core_n016_f016_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n016_f016_m000_proc100.lp,proposed[linear_off],2.2772275792385983,4,0.0,4,0.479629625002417,4
cie_core_nominal,cie_core_n016_f016_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n016_f016_m000_proc100.lp,proposed[stage2_off],0.0,4,0.0,4,0.32157962499695714,4
cie_core_nominal,cie_core_n024_f024_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n024_f024_m000_proc100.lp,proposed[full],250.0,4,0.0,4,2.8896110500027135,4
cie_core_nominal,cie_core_n024_f024_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n024_f024_m000_proc100.lp,proposed[linear_off],350.0,4,0.0,4,3.486146799998096,4
cie_core_nominal,cie_core_n024_f024_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n024_f024_m000_proc100.lp,proposed[stage2_off],300.0,4,0.0,4,2.931916524999906,4
cie_core_nominal,cie_core_n032_f032_m000_proc100.lp,D:\git\git\RDMCT-A3C\cie\data\core\pure41\cie_core_n032_f032_m000_proc100.lp,proposed[full],875.0,4,0.0,4,9.234047025001928,4
