method,suite,family,scale,split,stability_profile,runs,completed,with_incumbent,optimal,incumbent_rate,optimal_rate,mean_time,std_time,median_time,shifted_geomean_time,mean_end_to_end_time,mean_cutsel_callback_time,mean_nodes,mean_gap,std_gap,median_gap,mean_primal_dual_integral,std_primal_dual_integral,median_primal_dual_integral,mean_best_objective,std_best_objective,median_best_objective,mean_par2_time,mean_schedule_total_wait,mean_schedule_max_wait,mean_schedule_cadence_cv,mean_schedule_cadence_deviation_sum,mean_speedup_vs_scip,std_speedup_vs_scip,median_speedup_vs_scip,speedup_95ci_low,speedup_95ci_high,mean_node_reduction_factor
hem,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,62,1.0,0.62,220.51104615199984,258.55122001891436,21.703304600000024,29.596804889798328,220.66505608500003,0.02461451800023724,38838.72,1.2735681407026493,1.6771270849351225,0.0,16752.33179111301,20036.53778749135,1703.0076360626701,4579.159611984999,4580.282636175604,1235.000001,471.4199467319997,2189.9516665566725,267.69166658166694,0.13739930568469116,20.870000059998635,,,,,,
hem_beam,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,62,1.0,0.62,220.61276859600028,258.6417665994524,21.86373560000004,29.577133404202872,220.7624589869994,0.02341416500020614,38914.61,1.2734994227648246,1.6770452735279997,0.0,16769.11574178432,20034.116876248845,1714.6982157062334,4579.159611984999,4580.282636175604,1235.000001,471.5138966250002,2189.9516665566725,267.69166658166694,0.13739930568469116,20.870000059998635,,,,,,
hem_structure,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,65,1.0,0.65,216.38527617400086,252.3737918595901,22.579096349999872,29.702338216507787,216.53987327100026,0.03651025599970808,49930.07,1.2025963574893521,1.7460477970480586,0.0,16268.358228947876,19578.857765412253,1713.5726470004415,4343.859643521999,4466.669668585507,1268.000001,447.48825129400075,2162.3400000900024,268.33499988000034,0.12710050974493878,22.660000024999967,,,,,,
proposed,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,65,1.0,0.65,216.22884339599946,252.3059741071243,22.427160550000053,29.72891207888466,216.3821241610001,0.054766030000105846,49281.59,1.202678851361728,1.7461649128241954,0.0,16281.478027618426,19582.79139766833,1703.1220155090998,4343.859643521999,4466.669668585507,1268.000001,447.3096491179995,2162.3400000900024,268.33499988000034,0.12710050974493878,22.660000024999967,,,,,,
rdmct_feature_only,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,62,1.0,0.62,220.61404499200026,258.6033975660479,21.805091150000067,29.647804402297147,220.77433135199965,0.03864883600000553,38701.83,1.2737374198127318,1.6773254023700104,0.0,16761.085866158075,20037.472313189635,1744.4715529802902,4579.159611984999,4580.282636175604,1235.000001,471.52681507900036,2189.9516665566725,267.69166658166694,0.13739930568469116,20.870000059998635,,,,,,
