train 1th process seed,train 2th process seed,evaluate 1th process seed,evaluate 2th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/raw_logprobs Mean,training/raw_logprobs Std,training/raw_logprobs Max,training/raw_logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,training/schedule_wait_penalty Mean,training/schedule_wait_penalty Std,training/schedule_wait_penalty Max,training/schedule_wait_penalty Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
717354021,1061650667,946286476,784077896,1486.0030506564358,1375.943242099944,3000.0,0.0,0.0,-0.56473315,0.35879797,-0.11229992,-0.93644553,-0.5171658352483064,0.3931138470467362,-0.02029077149927616,-0.9478480815887451,-202.7266082763672,1486.0030506564358,-1.477347120642662,0.5838979694290745,-0.9357224702835083,-2.3991591930389404,-0.06813798053190112,0.004964021842933234,-0.055176299065351486,-0.07123655080795288,1.0170130729675293,0.0012249848408011348,1.0200163125991821,1.015458106994629,1.435807779431343,0.0012033687396304264,1.4387571811676025,1.4342783689498901,4.859445095062256,1,1486.0030506564358,1375.943242099944,3000.0,0.0,0.0,-4.8046455,0.01376619,-4.792726,-4.837571,-70.23185,12.791386,-38.70057,-76.830734,-1.4434814453125,1486.0030506564358,128.0,0.0,128,128,0.00018607823944833372,0.002400618012333383,0.04993761694389223,0.0,1.6192496506519456,1.777094722721122,23.814669077491185,0.002029132165024828,0.022608030098060942,0.023028940162786744,0.1568596694182467,0.0030674799578528254,0.6985531343647359,0.2572517469177562,0.9523356030665205,0.0,0.957415245561684,0.7794423129295103,12.168405786051729,0.004510999320008622,-132.72815081896223,331.6799797532091,158.5,-2366.5,74.29099859684314,231.06385388748186,1241.0,-1.0,-423.90597557631924,821.6562568471218,-0.003144654088050314,-4768.0,173.66406713780376,343.65441480884994,2365.5,0.2938285613682267,0.0008061603192483827,0.00032685660598434256,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027842906649841008,0.005493281244885946,0.038207995161906365,0.021257356140160482,14.625,2.6896793489187516,16,8,15.875,14.163663897452523,30.0,0.0,11684.375,12517.62240740529,32697,5,2.5e+19,4.330127018922194e+19,1e+20,0.0,1486.0030506564358,1375.943242099944,3000.0,0.0,33.016211225567375,49.50363349053321,155.7093584297007,0.0,2.099999989013668e-06,0.0036570999999980813,105.8102845,1.892410199999972,107.70635389999995,107.7068459999999
491263,550290313,224766667,1069620869,1486.0030506564358,1375.943242099944,3000.0,0.0,0.0,-0.56473315,0.35879797,-0.11229992,-0.93644553,-0.5171658352483064,0.3931138470467362,-0.02029077149927616,-0.9478480815887451,-202.7266082763672,1486.0030506564358,-1.477347120642662,0.5838979694290745,-0.9357224702835083,-2.3991591930389404,-0.06813798053190112,0.004964021842933234,-0.055176299065351486,-0.07123655080795288,1.0170130729675293,0.0012249848408011348,1.0200163125991821,1.015458106994629,1.435807779431343,0.0012033687396304264,1.4387571811676025,1.4342783689498901,4.859518527984619,2,1400.4901004886697,1250.894734773433,3000.0,105.11811023622047,-76.961669921875,-4.807844,0.011165744,-4.793487,-4.831242,-72.09426,12.641236,-38.649937,-77.10122,361.1619567871094,1477.451755639659,128.0,0.0,128,128,9.325885336799659e-06,7.317028865988837e-05,0.0006367305014519411,0.0,1.7735130826566046,1.7904039193753445,23.814669077491185,0.9960347823778244,0.015609959267194978,0.01119397274028361,0.051671575466335974,0.0030674799578528254,0.7231630360061998,0.2644538403359433,0.9523356030665205,0.0,0.9553256640446974,0.6264892879012475,11.918063601191362,0.1415702082849375,-115.98298806807327,217.54232145507328,92.47060185813221,-1232.75,99.61612806182404,294.79666683667097,1241.0,-1.0,-410.1162109375,690.4484327253053,-1.0,-4768.0,156.1422160288821,255.22879091195674,1563.5091491177786,0.2938285613682267,0.0006909084868126456,0.00015883552384611966,0.0008460236886632825,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02609512045305731,0.0030741815320977106,0.02907417982646291,0.021257356140160482,15.0,2.6457513110645907,16,8,16.5,13.555441711725958,30.0,2.0,14256.125,10636.834755197384,26678,1084,2.5e+19,4.330127018922194e+19,1e+20,0.0,1400.4901004886697,1250.894734773433,3000.0,105.11811023622047,42.0663457203258,75.96787387934044,241.90841,0.0,2.4999999936881068e-06,0.00687220000003208,98.74615730000005,1.0718522000000235,99.8248842000001,207.53656530000003
630311759,1013994432,396591248,629559425,1294.014828528261,1330.1009421860008,3000.0,0.0,-172.78936767578125,-0.5865139,0.21916893,-0.29549003,-0.95555204,0.18079536594450474,0.7056321504707438,0.9125983715057373,-0.8658762574195862,56.465354919433594,1466.8042284436183,-1.5336533412337303,0.43803268219451114,-0.9960374236106873,-2.1868205070495605,-0.08138164132833481,0.007530105415805302,-0.06845319271087646,-0.08697021752595901,1.0370189249515533,0.0021356211611425584,1.0392169952392578,1.0337527990341187,1.4552865326404572,0.002060517646040251,1.4574060440063477,1.452134132385254,4.858615398406982,3,1294.014828528261,1330.1009421860008,3000.0,0.0,-165.09320068359375,-4.7982063,0.008816521,-4.7867794,-4.8137617,-72.55926,11.050444,-43.323856,-76.936295,795.6575927734375,1459.1080629285193,128.0,0.0,128,128,0.0003629846277468172,0.0033849723343199333,0.04993761694389223,0.0,1.4566949410137084,1.5523876445084013,23.814669077491185,0.002029132165024828,0.02972829693016958,0.028890113165224888,0.1568596694182467,0.0030674799578528254,0.675784335484213,0.2466499043282686,0.9523356030665205,0.0,0.9421872674128433,0.8406052694106386,12.168405786051729,0.004510999320008622,-152.51701617008843,412.9298831938251,158.5,-2366.5,65.15889684028897,172.70924298566104,954.0,-1.0,-455.39788865263847,926.0807515958788,-0.003144654088050314,-4732.0,199.17563391174994,410.5350067028591,2365.5,0.2938285613682267,0.0009074598651910544,0.0004161974496108498,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029280908690042837,0.007006536073726641,0.038207995161906365,0.021257356140160482,15.125,2.315032397181517,16,9,15.0,15.0,30.0,0.0,7317.875,8230.571356799903,20159,5,2.5e+19,4.330127018922194e+19,1e+20,0.0,1294.014828528261,1330.1009421860008,3000.0,0.0,17.17214950204,23.76811156461298,73.36954,0.0,1.499999996212864e-06,0.007874200000003384,94.16021419999998,1.4829904000000056,95.65108029999999,303.19118560000004
799981516,592322119,410430189,729053692,1294.014828528261,1330.1009421860008,3000.0,0.0,-172.78936767578125,-0.5865139,0.21916893,-0.29549003,-0.95555204,0.18079536594450474,0.7056321504707438,0.9125983715057373,-0.8658762574195862,56.465354919433594,1466.8042284436183,-1.5336533412337303,0.43803268219451114,-0.9960374236106873,-2.1868205070495605,-0.08138164132833481,0.007530105415805302,-0.06845319271087646,-0.08697021752595901,1.0370189249515533,0.0021356211611425584,1.0392169952392578,1.0337527990341187,1.4552865326404572,0.002060517646040251,1.4574060440063477,1.452134132385254,4.858321189880371,4,955.4522975030186,1098.0503985286894,3000.0,0.0,-453.29010009765625,-4.803051,0.018248402,-4.7867565,-4.8459206,-69.57994,18.97288,-19.383682,-77.0017,2188.35205078125,1408.7424863859692,128.0,0.0,128,128,0.00028418696220277445,0.0031843239109377135,0.04993761694389223,0.0,1.5185142932269575,1.778052484918118,23.814669077491185,0.002029132165024828,0.027087332812006138,0.02908932678767651,0.1568596694182467,0.0033556990676190143,0.6867597645343109,0.2500327889473833,0.9473185621809378,0.0,0.9381823396760369,0.9147161490707022,12.168405786051729,0.004510999320008622,-72.69292975808038,205.8377363591374,158.5,-1232.75,93.30522672175152,248.46965973995123,1241.0,-1.0,-297.26116990263847,628.6383975799667,-0.003144654088050314,-4768.0,126.38278088990516,228.05411251607137,1563.5091491177786,0.29832746706144486,0.000894142656002675,0.0003498972990123079,0.0014619883040935672,0.0005636978579481398,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029355677247705974,0.0056093627197795915,0.038207995161906365,0.023735629392815445,14.5,3.968626966596886,16,4,11.875,13.090430665184396,30.0,0.0,10313.375,11938.064907445218,27557,1,1.25e+19,3.3071891388307382e+19,1e+20,0.0,955.4522975030186,1098.0503985286894,3000.0,0.0,40.91018060858372,65.79532519018156,214.1159995982842,0.0,2.300000005561742e-06,0.008099500000014359,63.45391300000006,0.8797409000000016,64.34175570000008,367.5361614000001
630361478,796884249,166716594,413652244,610.6006360160504,973.2620217067107,2305.780674252375,0.0,-770.5831909179688,-0.558285,0.41223702,0.021545172,-0.972548,-0.43344237096607685,0.4994878868870775,0.4014231860637665,-0.9860023260116577,452.5066833496094,1381.1838692008614,-1.6259860545396805,0.8461985283576463,-0.9836201667785645,-3.5611586570739746,-0.08566101267933846,0.00702949382812746,-0.07863456755876541,-0.09313793480396271,1.0572464913129807,0.003223462076262405,1.0614590644836426,1.0540531873703003,1.4746017754077911,0.003048659914314165,1.4785829782485962,1.4715814590454102,4.858270168304443,5,610.6006360160504,973.2620217067107,2305.780674252375,0.0,-718.3276977539062,-4.8102756,0.023906145,-4.780612,-4.8650594,-56.447678,26.840101,-9.62389,-77.04663,3454.89404296875,1328.9283013489774,128.0,0.0,128,128,0.0005984137367335312,0.004556571134836229,0.04993761694389223,0.0,1.2003127813951564,1.4865168805782139,23.814669077491185,0.002029132165024828,0.0402793068599685,0.03544515625872636,0.1568596694182467,0.0033556990676190143,0.6435745760240681,0.22351359393695686,0.9473185621809378,0.0,0.9131371416788174,1.0765535752430633,12.168405786051729,0.004510999320008622,-67.75134356174856,321.0744793946525,158.5,-2366.5,82.8545115405273,171.4888411186247,1241.0,-1.0,-261.886597617777,739.8369514877648,-0.003144654088050314,-4768.0,134.1833097965407,316.8283592629683,2365.5,0.29832746706144486,0.0011216807942065906,0.0003812540639129357,0.0014619883040935672,0.0005636978579481398,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03291250916562603,0.00608637923266617,0.038207995161906365,0.023735629392815445,11.75,5.606915373001451,16,2,7.875,12.790988038458952,30.0,0.0,7601.5,12847.351215328395,32406,1,0.09322628458498024,0.1621344679755698,0.40217391304347827,0.0,610.6006360160504,973.2620217067107,2305.780674252375,0.0,37.25291125,53.37591598091067,176.58353,0.03764000000000001,1.9999999949504854e-06,0.008765100000005077,62.78420259999996,0.8594298000000435,63.6523995,431.1929324
726684926,271757669,795511698,105433556,610.6006360160504,973.2620217067107,2305.780674252375,0.0,-770.5831909179688,-0.558285,0.41223702,0.021545172,-0.972548,-0.43344237096607685,0.4994878868870775,0.4014231860637665,-0.9860023260116577,452.5066833496094,1381.1838692008614,-1.6259860545396805,0.8461985283576463,-0.9836201667785645,-3.5611586570739746,-0.08566101267933846,0.00702949382812746,-0.07863456755876541,-0.09313793480396271,1.0572464913129807,0.003223462076262405,1.0614590644836426,1.0540531873703003,1.4746017754077911,0.003048659914314165,1.4785829782485962,1.4715814590454102,4.8576340675354,6,1205.547409242282,1145.367733464773,2926.0292164674634,0.0,-111.04278564453125,-4.7963996,0.017355694,-4.769393,-4.8239985,-76.74239,0.2776911,-76.31029,-77.183975,541.540771484375,1316.5902121383078,128.0,0.0,128,128,0.00018607823944833375,0.002400618012333383,0.04993761694389223,0.0,1.6192496506519456,1.777094722721122,23.814669077491185,0.002029132165024828,0.022608030098060942,0.023028940162786744,0.1568596694182467,0.0030674799578528254,0.6985531343647359,0.2572517469177562,0.9523356030665205,0.0,0.9574152455616839,0.7794423129295103,12.168405786051729,0.004510999320008622,-132.72815081896223,331.6799797532091,158.5,-2366.5,74.29099859684314,231.06385388748186,1241.0,-1.0,-423.90597557631924,821.6562568471218,-0.003144654088050314,-4768.0,173.66406713780373,343.65441480884994,2365.5,0.2938285613682267,0.0008061603192483827,0.00032685660598434256,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027842906649841008,0.005493281244885946,0.038207995161906365,0.021257356140160482,16.0,0.0,16,16,15.0,13.647344063956181,30.0,0.0,14631.625,13990.711176862133,33234,8,0.09238272878060295,0.12887435477123754,0.3518850987432675,0.0,1205.547409242282,1145.367733464773,2926.0292164674634,0.0,32.18207406722105,42.575901564602844,143.54069488251585,0.03988,1.8999999156221747e-06,0.00884659999996984,98.08545700000002,0.8582269999999426,98.95253249999985,530.1482574999998
878115723,830873852,550260202,986026652,1334.7920780630889,1359.1234707029066,3000.0,0.0,-41.752593994140625,-0.67677635,0.36914128,0.12807131,-0.99701655,-0.22259480133652687,0.5502824464557758,0.6293579339981079,-0.9802807569503784,-7.780670166015625,1376.5446900870843,-1.4088256657123566,0.6647270480450551,-0.9975718259811401,-3.1148252487182617,-0.09789209812879562,0.003701612462671714,-0.09148998558521271,-0.10049571096897125,1.0766677260398865,0.0022081741051823305,1.0790797472000122,1.0735646486282349,1.4928072392940521,0.002051784521808428,1.4950470924377441,1.489923119544983,4.858149528503418,7,1334.7920780630889,1359.1234707029066,3000.0,0.0,16.381683349609375,-4.804517,0.025943378,-4.766245,-4.843219,-61.1515,24.803383,-9.686438,-77.14577,-60.142364501953125,1318.4103987307858,128.0,0.0,128,128,0.0003628305935598678,0.0033849810932660247,0.04993761694389223,0.0,1.4649862186472864,1.7501401942770807,23.814669077491185,0.002029132165024828,0.029606100928926907,0.0289380917412427,0.1568596694182467,0.0030674799578528254,0.673943232723272,0.24740613249966328,0.9523356030665205,0.0,0.9595048270786704,0.9069526326181347,12.168405786051729,0.004510999320008622,-149.4733135698512,414.8948726641587,158.5,-2366.5,48.96586913186224,136.35692136383784,954.0,-1.0,-437.69574021513847,934.4188864538366,-0.003144654088050314,-4732.0,191.1859182467254,412.8449435227231,2365.5,0.2938285613682267,0.0009214121516841197,0.00040233790320593204,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029590692846624706,0.006692695450952888,0.038207995161906365,0.021257356140160482,12.75,5.190134873006674,16,2,15.0,15.0,30.0,0.0,12486.25,12644.92425590205,27267,7,2.5e+19,4.330127018922194e+19,1e+20,0.0,1334.7920780630889,1359.1234707029066,3000.0,0.0,18.37630079191159,28.024943521564005,88.09295209874149,0.0,1.500000053056283e-06,0.007586100000025908,65.37992660000009,0.9408419999999751,66.32835620000014,596.4820708999997
117628829,147806606,732152370,704211524,1334.7920780630889,1359.1234707029066,3000.0,0.0,-41.752593994140625,-0.67677635,0.36914128,0.12807131,-0.99701655,-0.22259480133652687,0.5502824464557758,0.6293579339981079,-0.9802807569503784,-7.780670166015625,1376.5446900870843,-1.4088256657123566,0.6647270480450551,-0.9975718259811401,-3.1148252487182617,-0.09789209812879562,0.003701612462671714,-0.09148998558521271,-0.10049571096897125,1.0766677260398865,0.0022081741051823305,1.0790797472000122,1.0735646486282349,1.4928072392940521,0.002051784521808428,1.4950470924377441,1.489923119544983,4.858199119567871,8,1046.4064287876677,1306.5560487261373,3000.0,0.0,-244.80352783203125,-4.804455,0.008193565,-4.7936535,-4.8184566,-67.83667,23.818857,-4.8184566,-76.99942,1177.661376953125,1291.2100017364742,128.0,0.0,128,128,0.0004610933505012579,0.00397495629072011,0.04993761694389223,0.0,1.3559595835887206,1.5429071167343573,23.814669077491185,0.002029132165024828,0.03420759964411478,0.03296525178954904,0.1568596694182467,0.0030674799578528254,0.663990965653788,0.23798543617231777,0.9523356030665205,0.0,0.9229543615271962,0.9670608960172217,12.168405786051729,0.004510999320008622,-92.48179510920653,324.41441242125535,158.5,-2366.5,84.17312496519735,196.27131625061693,1241.0,-1.0,-328.7530829789577,765.2903784812391,-0.003144654088050314,-4768.0,151.89434766385136,323.82364417833827,2365.5,0.2938285613682267,0.0009954422019453468,0.00041350701870066284,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.030793679287907803,0.006784513588083955,0.038207995161906365,0.021257356140160482,14.125,4.960783708246107,16,1,11.625,14.264794951207676,30.0,0.0,9845.125,12326.77918636393,27643,8,1.25e+19,3.3071891388307382e+19,1e+20,0.0,1046.4064287876677,1306.5560487261373,3000.0,0.0,57.083295055833055,118.52377736907383,370.05109999999996,0.0,1.6999999843392288e-06,0.007992800000010902,62.785343499999954,0.6886809000000085,63.48201889999996,659.9667935999996
718568663,889937879,252070889,776094449,2312.6209514520992,884.8587453050436,3000.0,139.82065981129128,842.4686279296875,-0.5157346,0.40863436,0.1234014,-0.9743928,-0.05784442462027073,0.7240024555215594,0.9453474283218384,-0.960286021232605,-308.6727294921875,1470.1523162235858,-1.6265651136636734,0.5469205423642254,-1.017411708831787,-2.4978957176208496,-0.10178183205425739,0.0009558072404866408,-0.1009637862443924,-0.10300350189208984,1.0968890935182571,0.0014776947691196847,1.0980721712112427,1.0949831008911133,1.5114156603813171,0.0013476423894846538,1.5124945640563965,1.5096774101257324,4.858187675476074,9,2312.6209514520992,884.8587453050436,3000.0,139.82065981129128,919.2698974609375,-4.801677,0.01809339,-4.7700324,-4.8280797,-76.826836,0.28949425,-76.32052,-77.249275,-4407.22119140625,1393.3510967080367,128.0,0.0,128,128,9.8327643541352e-06,7.53829458068293e-05,0.0006367305014519411,0.0,1.9506888051626259,1.996154671945472,23.814669077491185,0.9960347823778244,0.013489640605263437,0.009157280510178006,0.051671575466335974,0.0030674799578528254,0.7346104566079115,0.2741314463463011,0.9523356030665205,0.0,0.9801165696948155,0.70302224656531,11.918063601191362,0.1415702082849375,-131.45181982260527,203.82825965001226,92.47060185813221,-1232.75,72.40207688120006,235.27083993850306,1241.0,-1.0,-455.0478515625,648.2942135779599,-1.0,-4768.0,165.14042215079078,231.7347058519683,1563.5091491177786,0.2938285613682267,0.0005571317273083364,0.0001207988469554874,0.0008460236886632825,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.023473595727275767,0.0024077048859355485,0.02907417982646291,0.021257356140160482,16.0,0.0,16,16,26.625,8.929410674842993,30.0,3.0,22785.625,7628.313950957642,29050,3630,3.75e+19,4.841229182759272e+19,1e+20,0.0,2312.6209514520992,884.8587453050436,3000.0,139.82065981129128,79.10769158434479,90.88281432401244,238.97007267475837,0.0,2.499999936844688e-06,0.007540199999994002,124.10355489999995,1.0378067999999985,125.14890439999988,785.1187142999996
602957303,812297694,850839392,121930838,2312.6209514520992,884.8587453050436,3000.0,139.82065981129128,842.4686279296875,-0.5157346,0.40863436,0.1234014,-0.9743928,-0.05784442462027073,0.7240024555215594,0.9453474283218384,-0.960286021232605,-308.6727294921875,1470.1523162235858,-1.6265651136636734,0.5469205423642254,-1.017411708831787,-2.4978957176208496,-0.10178183205425739,0.0009558072404866408,-0.1009637862443924,-0.10300350189208984,1.0968890935182571,0.0014776947691196847,1.0980721712112427,1.0949831008911133,1.5114156603813171,0.0013476423894846538,1.5124945640563965,1.5096774101257324,4.858271598815918,10,2059.9118153686986,1188.0134640894555,3000.0,0.0,599.9046630859375,-4.807026,0.019213656,-4.7890263,-4.850363,-74.48723,6.156448,-58.204353,-77.13481,-2879.030517578125,1460.007168574103,128.0,0.0,128,128,0.00028484787540705936,0.003184326239304889,0.04993761694389223,0.0,1.687398738099401,1.8389288909887165,23.814669077491185,0.002029132165024828,0.025089210151317272,0.02918510430011621,0.1568596694182467,0.0030674799578528254,0.7000482878969637,0.26095803287707636,0.9523356030665205,0.0,0.945655685660328,0.9074587329367793,12.168405786051729,0.004510999320008622,-91.20546411284957,191.5106422811183,158.5,-1232.75,82.28420324955428,201.29984168143474,954.0,-1.0,-359.89495896513847,580.312179348829,-0.003144654088050314,-3538.0,143.3707026768384,200.2330014935065,1358.2903546370342,0.2938285613682267,0.0007464136100053004,0.0004159547770136241,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.026424368365342562,0.006887395359950076,0.038207995161906365,0.021257356140160482,15.5,1.3228756555322954,16,12,22.625,12.776320871048911,30.0,0.0,19517.25,12034.068978840864,30974,5,2.5e+19,4.330127018922194e+19,1e+20,0.0,2059.9118153686986,1188.0134640894555,3000.0,0.0,70.43166875776966,94.37408441633094,303.36942,0.0,1.500000053056283e-06,0.007805500000017673,124.96431240000004,0.8732076999999663,125.84532710000008,910.9665413000001
