train 1th process seed,train 2th process seed,train 3th process seed,train 4th process seed,evaluate 1th process seed,evaluate 2th process seed,evaluate 3th process seed,evaluate 4th process seed,training_highlevel_policy/Neg Reward Mean,training_highlevel_policy/Neg Reward Std,training_highlevel_policy/Neg Reward Max,training_highlevel_policy/Neg Reward Min,training_highlevel_policy/Neg Advantage,training_highlevel_policy/logprobs Mean,training_highlevel_policy/logprobs Std,training_highlevel_policy/logprobs Max,training_highlevel_policy/logprobs Min,training_highlevel_policy/cut_percent_actions Mean,training_highlevel_policy/cut_percent_actions Std,training_highlevel_policy/cut_percent_actions Max,training_highlevel_policy/cut_percent_actions Min,training_highlevel_policy/reinforce loss,training_highlevel_policy/Critic Value,training_highlevel_policypre_log_prob Mean,training_highlevel_policypre_log_prob Std,training_highlevel_policypre_log_prob Max,training_highlevel_policypre_log_prob Min,training_highlevel_policymean Mean,training_highlevel_policymean Std,training_highlevel_policymean Max,training_highlevel_policymean Min,training_highlevel_policystd Mean,training_highlevel_policystd Std,training_highlevel_policystd Max,training_highlevel_policystd Min,training_highlevel_policyentropy Mean,training_highlevel_policyentropy Std,training_highlevel_policyentropy Max,training_highlevel_policyentropy Min,pos_1_entropy,Epoch,training/Neg Reward Mean,training/Neg Reward Std,training/Neg Reward Max,training/Neg Reward Min,training/Neg Advantage,training/logprobs Mean,training/logprobs Std,training/logprobs Max,training/logprobs Min,training/raw_logprobs Mean,training/raw_logprobs Std,training/raw_logprobs Max,training/raw_logprobs Min,training/reinforce loss,training/Critic Value,training/len cuts Mean,training/len cuts Std,training/len cuts Max,training/len cuts Min,training/cut 1 th feature Mean,training/cut 1 th feature Std,training/cut 1 th feature Max,training/cut 1 th feature Min,training/cut 2 th feature Mean,training/cut 2 th feature Std,training/cut 2 th feature Max,training/cut 2 th feature Min,training/cut 3 th feature Mean,training/cut 3 th feature Std,training/cut 3 th feature Max,training/cut 3 th feature Min,training/cut 4 th feature Mean,training/cut 4 th feature Std,training/cut 4 th feature Max,training/cut 4 th feature Min,training/cut 5 th feature Mean,training/cut 5 th feature Std,training/cut 5 th feature Max,training/cut 5 th feature Min,training/cut 6 th feature Mean,training/cut 6 th feature Std,training/cut 6 th feature Max,training/cut 6 th feature Min,training/cut 7 th feature Mean,training/cut 7 th feature Std,training/cut 7 th feature Max,training/cut 7 th feature Min,training/cut 8 th feature Mean,training/cut 8 th feature Std,training/cut 8 th feature Max,training/cut 8 th feature Min,training/cut 9 th feature Mean,training/cut 9 th feature Std,training/cut 9 th feature Max,training/cut 9 th feature Min,training/cut 10 th feature Mean,training/cut 10 th feature Std,training/cut 10 th feature Max,training/cut 10 th feature Min,training/cut 11 th feature Mean,training/cut 11 th feature Std,training/cut 11 th feature Max,training/cut 11 th feature Min,training/cut 12 th feature Mean,training/cut 12 th feature Std,training/cut 12 th feature Max,training/cut 12 th feature Min,training/cut 13 th feature Mean,training/cut 13 th feature Std,training/cut 13 th feature Max,training/cut 13 th feature Min,training/sel cuts num Mean,training/sel cuts num Std,training/sel cuts num Max,training/sel cuts num Min,training/solving_time Mean,training/solving_time Std,training/solving_time Max,training/solving_time Min,training/ntotal_nodes Mean,training/ntotal_nodes Std,training/ntotal_nodes Max,training/ntotal_nodes Min,training/primal_dual_gap Mean,training/primal_dual_gap Std,training/primal_dual_gap Max,training/primal_dual_gap Min,training/primaldualintegral Mean,training/primaldualintegral Std,training/primaldualintegral Max,training/primaldualintegral Min,training/schedule_wait_penalty Mean,training/schedule_wait_penalty Std,training/schedule_wait_penalty Max,training/schedule_wait_penalty Min,time/evaluating (s),time/online_testing (s),time/sampling data (s),time/training (s),time/epoch (s),time/total (s)
1025900559,689925184,1065863364,208285721,130755951,842391266,168703447,954017671,1125.652062974585,1451.1203179032093,4653.815730374107,0.03988,-1061.510986328125,-0.44958138,0.7280201,1.2540035,-1.2094498,-0.16747211942856666,0.6150971299453138,0.9628952145576477,-0.9960554838180542,759.2000732421875,1556.121150730237,-1.5207323990762234,0.5124173412270252,-1.1522092819213867,-3.59012508392334,-0.25902349781244993,0.010481967367716538,-0.2347395420074463,-0.2707654535770416,1.2828329391777515,0.012891674745128763,1.297016978263855,1.2527153491973877,1.667958702892065,0.010075756391060018,1.67900550365448,1.6442519426345825,4.839813709259033,21,1125.652062974585,1451.1203179032093,4653.815730374107,0.03988,-502.65740966796875,-4.723283,0.125808,-4.423712,-4.851458,-69.89693,16.13116,-9.563384,-77.62333,2343.694580078125,997.2675170898438,123.0,11.61895003862225,128,96,0.0003451980909507342,0.0033675956570392014,0.04993761694389223,0.0,1.3909326093186223,0.9350448368593365,7.280784013176501,0.0005935523759488258,0.024645680690314732,0.017602815638943965,0.0980372933864042,0.003072191901394929,0.6834099478005036,0.24764656744632968,0.9523356030665205,0.0,0.8644965700858276,0.3279615945144001,2.19435736677116,0.0006851350181770134,-184.35457619906413,440.2761705493881,134.80374712162444,-2366.5,75.59036600598878,242.39839703540827,1038.0,-1.0,-544.4717177540358,1069.2110518802483,-0.010101010101010102,-4732.0,226.0685337471213,466.24219107856857,2365.5,0.25908400405079257,0.0008915730254689697,0.0003352564838385205,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029294428757323118,0.005701067433506659,0.038207995161906365,0.021257356140160482,15.3125,2.517904634810461,16,2,33.15625,52.82051529413074,173.0,0.0,32710.8125,59120.287080365604,189165,1,0.0,0.0,0.0,0.0,1109.3571659180263,1441.6376862411164,4616.215543162145,0.0,16.294897056558856,11.840791003873251,37.60018721196238,0.03764000000000001,1.8999999156221747e-06,0.009637700000894256,1046.457088700001,2.9302872999978717,1049.3970155999996,7687.230764200005
443352346,315096729,849946216,941622294,681162505,413056707,187321319,658719870,1125.652062974585,1451.1203179032093,4653.815730374107,0.03988,-1061.510986328125,-0.44958138,0.7280201,1.2540035,-1.2094498,-0.16747211942856666,0.6150971299453138,0.9628952145576477,-0.9960554838180542,759.2000732421875,1556.121150730237,-1.5207323990762234,0.5124173412270252,-1.1522092819213867,-3.59012508392334,-0.25902349781244993,0.010481967367716538,-0.2347395420074463,-0.2707654535770416,1.2828329391777515,0.012891674745128763,1.297016978263855,1.2527153491973877,1.667958702892065,0.010075756391060018,1.67900550365448,1.6442519426345825,4.828678131103516,22,2522.904954383695,2716.824039005366,9900.505504777146,0.03424000000000001,1004.0675659179688,-4.785774,0.12335314,-4.44174,-5.053516,-63.461727,22.564697,-9.628243,-78.23771,-4796.130859375,1149.831298828125,126.0,7.745966692414834,128,96,0.00017643168776908594,0.0022716201075280705,0.04993761694389223,0.0,1.5421270419619182,1.0352709611195456,7.280784013176501,0.0005935523759488258,0.020094903319968556,0.014956753677307633,0.0980372933864042,0.003072191901394929,0.7042080543830036,0.25962920473928064,0.9523356030665205,0.0,0.9049143964593618,0.24462063095435607,2.19435736677116,0.0006851350181770134,-171.72357800078777,391.63610955912395,134.80374712162444,-2366.5,130.19441214009618,324.99287687086616,1038.0,-1.0,-567.5586985198299,981.5434204122278,-0.010101010101010102,-4732.0,230.82162746843608,423.1887458511582,2365.5,0.25908400405079257,0.0007270099950971934,0.00032240927022671634,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.026343704656657575,0.005690933911889331,0.038207995161906365,0.021257356140160482,12.34375,5.324526827568812,16,2,89.53125,108.20899465126502,300.0,0.0,74655.78125,97437.9413991716,345239,5,0.0028375623488681376,0.008965345277824596,0.033950617283951,0.0,2501.149135629529,2706.1942764198693,9867.668434777146,0.0,21.75581875416593,13.66522136886687,41.60844000000001,0.03424000000000001,1.7000020307023078e-06,0.008195599999453407,989.6298395999984,2.6092934000007517,992.2473303000006,8679.490099000006
162243863,513207677,558468452,106512539,83180453,359158073,768092755,716663974,1363.9821551245823,2019.006641341052,7422.525914364302,16.1882,-509.4602355957031,-0.6424186,0.6972774,1.1182203,-1.2188933,-0.14794298657216132,0.7116916860372472,0.992790162563324,-0.9946745038032532,126.47221374511719,1536.9072511696716,-1.7782969176769257,0.7346370167707118,-1.166733980178833,-3.9757609367370605,-0.2720959596335888,0.009878495943319411,-0.25152966380119324,-0.2790673077106476,1.2988387942314148,0.012081005556847242,1.3083040714263916,1.2724716663360596,1.6803655102849007,0.009363833588467657,1.6876702308654785,1.6598997116088867,4.836446285247803,23,1363.9821551245823,2019.006641341052,7422.525914364302,16.1882,-143.7993927001953,-4.7502337,0.11894572,-4.390928,-4.90091,-61.862167,21.814558,-9.70753,-78.41456,641.7666625976562,1171.246337890625,122.0,12.489995996796797,128,96,0.00038485785410448425,0.0036205537230303542,0.04993761694389223,0.0,1.3868882596758958,0.9517593993610737,7.280784013176501,0.0005935523759488258,0.025108722351445126,0.01802820195701114,0.0980372933864042,0.003072191901394929,0.6816134339172446,0.2469115813318635,0.9523356030665205,0.0,0.8468036141498664,0.3488198953633657,2.19435736677116,0.0006851350181770134,-172.01113484171574,421.08943528208897,134.80374712162444,-2366.5,85.57896635504505,257.98825015007145,1038.0,-1.0,-522.5573814794728,1033.1927543540432,-0.010101010101010102,-4732.0,216.72341031978664,448.358151148467,2365.5,0.25908400405079257,0.0008933990077566418,0.00034914064229985096,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029280614863644975,0.005926595986598779,0.038207995161906365,0.021257356140160482,12.96875,5.126428916653385,16,2,48.21875,92.14144506375781,300.0,0.0,38557.0625,83813.86401758717,363452,1,0.0012855576267558014,0.005012955109026864,0.022900763358778626,0.0,1346.249779712154,2009.6277169151792,7386.741524364302,0.0,17.732375412428354,12.274985637156885,39.27691999999998,0.03424000000000001,1.7999991541728377e-06,0.008022200003324542,562.9836754000025,2.8362569000018993,565.8279563000069,9245.330942500008
908935816,689120544,66772386,210153226,1037548823,362448527,229190383,283090007,1363.9821551245823,2019.006641341052,7422.525914364302,16.1882,-509.4602355957031,-0.6424186,0.6972774,1.1182203,-1.2188933,-0.14794298657216132,0.7116916860372472,0.992790162563324,-0.9946745038032532,126.47221374511719,1536.9072511696716,-1.7782969176769257,0.7346370167707118,-1.166733980178833,-3.9757609367370605,-0.2720959596335888,0.009878495943319411,-0.25152966380119324,-0.2790673077106476,1.2988387942314148,0.012081005556847242,1.3083040714263916,1.2724716663360596,1.6803655102849007,0.009363833588467657,1.6876702308654785,1.6598997116088867,4.845971584320068,24,1718.6489658167507,1756.3870645695033,4792.840157974048,0.03764000000000001,126.49488067626953,-4.796686,0.09468257,-4.6269283,-5.051682,-65.14575,23.90129,-9.62887,-78.36646,-615.639892578125,1225.986572265625,126.0,7.745966692414834,128,96,0.0001765644844235964,0.0022716438802956756,0.04993761694389223,0.0,1.5136316445364273,1.0058285281405475,7.280784013176501,0.0005935523759488258,0.020648476768253207,0.015159865138102278,0.0980372933864042,0.003072191901394929,0.7009780167681242,0.25656093632166105,0.9523356030665205,0.0,0.8997826222535762,0.25532389727543264,2.19435736677116,0.0006851350181770134,-173.12172680480106,396.8299571947962,134.80374712162444,-2366.5,110.72253546461933,295.61986469606364,1038.0,-1.0,-553.5249683610997,1000.015398490307,-0.010101010101010102,-4732.0,225.31023763043922,428.24144620524027,2365.5,0.25908400405079257,0.0007770346455936588,0.0003060156722612714,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027336317188251535,0.0053910091582968205,0.038207995161906365,0.021257356140160482,14.28125,4.1324506576001605,16,2,56.53125,73.7745655591241,245.0,0.0,51108.28125,77809.37763945712,302522,1,0.0,0.0,0.0,0.0,1698.9157768836235,1745.8283048362061,4760.003087974049,0.0,19.733188933127117,12.568508299662618,40.86983,0.03424000000000001,1.700005668681115e-06,0.008037200001126621,653.3430484000055,3.179220300000452,656.5303076000127,9901.885803100016
318332697,489361351,630194419,887063900,383564362,47154366,857955630,992203680,1302.9206595007254,1957.1209272529297,6604.818393176276,0.03703434158148874,141.378173828125,-0.3893779,0.86878866,1.3762946,-1.237619,-0.09576944704167545,0.7151946254418519,0.9796656370162964,-0.996788501739502,494.0749206542969,1513.508592002777,-1.842533651739359,0.7369736377499738,-1.1848117113113403,-3.674983024597168,-0.2736664991825819,0.008642982553803785,-0.25370222330093384,-0.2799096703529358,1.323460765182972,0.01435326284426144,1.3359103202819824,1.2913724184036255,1.6991292908787727,0.010916272541138394,1.7085514068603516,1.6746439933776855,4.8375349044799805,25,1302.9206595007254,1957.1209272529297,6604.818393176276,0.03703434158148874,421.2066345214844,-4.777971,0.119187124,-4.3963556,-4.9813704,-64.92845,23.434702,-8.792711,-78.7453,-2048.3818359375,1233.6800537109375,123.0,11.61895003862225,128,96,0.00033419189154647143,0.0033366300275793435,0.04993761694389223,0.0,1.42230205007917,0.9645774279700844,7.280784013176501,0.0005935523759488258,0.023595809393066887,0.017539872530152746,0.0980372933864042,0.003072191901394929,0.6876112158045979,0.2513272076606193,0.9523356030665205,0.0,0.8682152028041972,0.3238736164190403,2.19435736677116,0.0006851350181770134,-176.7837356464142,420.5901228373563,134.80374712162444,-2366.5,76.95799714550766,248.1710841709539,1038.0,-1.0,-530.7242584044424,1029.042049327179,-0.010101010101010102,-4732.0,218.3514795975415,446.5610956677877,2365.5,0.25908400405079257,0.0008504463318707401,0.0003487652052868438,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02853532635756951,0.005944458377844666,0.038207995161906365,0.021257356140160482,13.125,5.146297212559725,16,2,45.3125,86.28964215796702,300.0,0.0,45072.46875,108998.5753060517,537796,1,0.0009522136376910573,0.004350234511305741,0.024464830428140773,0.0,1285.138824438433,1948.417219285208,6571.709303098151,0.0,17.781835062292437,11.823753335647696,36.779206772131595,0.0360057776348793,1.7999991541728377e-06,0.007259099998918828,790.8821513000003,2.6870906999974977,793.5765028999958,10695.47113200001
439523032,143660183,704615095,858727745,834942321,1043933005,705144579,174377856,1302.9206595007254,1957.1209272529297,6604.818393176276,0.03703434158148874,141.378173828125,-0.3893779,0.86878866,1.3762946,-1.237619,-0.09576944704167545,0.7151946254418519,0.9796656370162964,-0.996788501739502,494.0749206542969,1513.508592002777,-1.842533651739359,0.7369736377499738,-1.1848117113113403,-3.674983024597168,-0.2736664991825819,0.008642982553803785,-0.25370222330093384,-0.2799096703529358,1.323460765182972,0.01435326284426144,1.3359103202819824,1.2913724184036255,1.6991292908787727,0.010916272541138394,1.7085514068603516,1.6746439933776855,4.539516448974609,26,1287.9863172032358,1742.3911172142455,6474.332795773857,16.1882,188.86749267578125,-4.7406664,0.119294256,-4.4795556,-4.8974214,-63.857548,21.434519,-9.639734,-77.63551,-970.409912109375,1239.110595703125,120.0,13.856406460551018,128,96,0.00046603511150069394,0.004089296472434162,0.04993761694389223,0.0,1.3926062924990006,0.9804719928827251,7.280784013176501,0.0005935523759488258,0.02471763259680797,0.019142141331981936,0.0980372933864042,0.003072191901394929,0.6817008724174516,0.25070764385808286,0.9523356030665205,0.0,0.83028583458223,0.3792515964354687,2.19435736677116,0.0006851350181770134,-153.9049850419741,381.76527029622645,134.80374712162444,-2366.5,59.8770854800422,219.40454816547737,1038.0,-1.0,-463.03976294995203,944.6387807692229,-0.010101010101010102,-4732.0,188.69794288816726,405.43781333949795,2365.5,0.25908400405079257,0.0008612497955216317,0.00038662064404871454,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.028610365301262358,0.006465722397169846,0.038207995161906365,0.021257356140160482,13.90625,4.2965056659452925,16,2,38.53125,72.86159155163645,300.0,0.0,32883.5,71602.10502361295,282583,1,0.0038211892797319932,0.021275481495319912,0.12227805695142378,0.0,1269.261418750069,1734.8060342077908,6441.500925773857,0.0,18.724898453166915,10.559500218152529,35.41116,0.03424000000000001,1.6999983927235007e-06,0.007960599999933038,452.0256135000018,2.3944699999992736,454.4280457999994,11149.908096100004
214548472,66508029,154173901,194758406,703492660,601149909,63948230,182121986,1501.2893245994962,1774.5700599375525,5714.115509499448,0.03988,183.73385620117188,-0.44734615,0.72226024,0.87441826,-1.227299,-0.17161925994150806,0.6897249002278396,0.9957526326179504,-0.9796740412712097,-268.7693786621094,1512.2866652624489,-1.640709538012743,0.6635458176902482,-1.2157270908355713,-4.399698734283447,-0.26964800152927637,0.006863071416438948,-0.25042790174484253,-0.2751384377479553,1.3401419781148434,0.00973631090698174,1.348361849784851,1.3143112659454346,1.7116874791681767,0.007309940658153253,1.7178289890289307,1.6922513246536255,4.836912155151367,27,1501.2893245994962,1774.5700599375525,5714.115509499448,0.03988,430.6920471191406,-4.795519,0.13132842,-4.403466,-5.0202527,-65.47931,22.529589,-9.635009,-79.36955,-2147.734619140625,1265.328369140625,124.0,10.583005244258363,128,96,0.000230280097546424,0.002854182909304322,0.04993761694389223,0.0,1.5220436844181868,1.0385120730951949,7.280784013176501,0.0005935523759488258,0.020470966799154028,0.01601419540694636,0.0980372933864042,0.003072191901394929,0.7003740842800275,0.2565307052434213,0.9523356030665205,0.0,0.8622137383460307,0.3126220856453811,2.19435736677116,0.0006851350181770134,-135.02579951472185,308.3785331317684,134.80374712162444,-2366.5,107.7096445240787,284.71445775813106,1038.0,-1.0,-462.3143510241704,858.188671162545,-0.010101010101010102,-4732.0,183.74686234770826,347.40055094466084,2365.5,0.25908400405079257,0.0007825447952708316,0.00030788662392548647,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.027456736274306767,0.005288218783692752,0.038207995161906365,0.021257356140160482,14.25,3.856812155135378,16,2,44.09375,68.81876532558181,236.0,0.0,37076.53125,65590.27553350819,240171,1,0.0,0.0,0.0,0.0,1479.3994736747918,1765.6054335687572,5678.243739499449,0.0,21.889850924704227,10.780027288496113,48.801790000000615,0.03988,1.700005668681115e-06,0.007717400003457442,560.3563925000053,2.7618825000026845,563.1259941000171,11713.042914100017
835778124,127995867,371751061,571769547,658856199,175183949,590449352,850318411,1501.2893245994962,1774.5700599375525,5714.115509499448,0.03988,183.73385620117188,-0.44734615,0.72226024,0.87441826,-1.227299,-0.17161925994150806,0.6897249002278396,0.9957526326179504,-0.9796740412712097,-268.7693786621094,1512.2866652624489,-1.640709538012743,0.6635458176902482,-1.2157270908355713,-4.399698734283447,-0.26964800152927637,0.006863071416438948,-0.25042790174484253,-0.2751384377479553,1.3401419781148434,0.00973631090698174,1.348361849784851,1.3143112659454346,1.7116874791681767,0.007309940658153253,1.7178289890289307,1.6922513246536255,4.8249192237854,28,1551.182974241888,2236.223961337607,6706.630177202279,0.040720000000000006,-221.99212646484375,-4.698928,0.17067993,-4.373954,-4.944455,-60.868454,22.13628,-9.640167,-76.88097,986.5057373046875,1293.913818359375,121.0,13.228756555322953,128,96,0.0004141050771239241,0.0038331330856077143,0.04993761694389223,0.0,1.393691340756408,0.980726411401901,7.280784013176501,0.0005935523759488258,0.025316899290701796,0.018342345559916484,0.0980372933864042,0.003072191901394929,0.6808688965269701,0.2460872358055865,0.9523356030665205,0.0,0.8224133249249715,0.37064569441227124,2.19435736677116,0.0006851350181770134,-149.86424382032592,379.05360065939954,134.80374712162444,-2366.5,103.52484031955403,280.28062245770377,1038.0,-1.0,-483.96987435739646,963.231505426964,-0.010101010101010102,-4732.0,199.62830204714075,410.8272267241169,2365.5,0.25908400405079257,0.0008944709000543429,0.00035481954862749975,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029282773507090208,0.0060053393479191745,0.038207995161906365,0.021257356140160482,13.96875,4.1191957270200215,16,2,58.625,98.7651096035437,300.0,0.0,56377.15625,104719.9047773122,417083,1,0.0012861496661169065,0.00507510975847736,0.024464831804260855,0.0,1532.3761105457538,2226.3129443224357,6670.828787331053,0.0,18.806863696134414,11.818413217024146,39.27692000000009,0.03869404593591255,1.7999991541728377e-06,0.007844799998565577,836.474467,3.254981099998986,839.7372946999967,12552.791275000021
598187340,610468907,246493716,547970590,634267172,165032807,710190855,654118701,1040.8481818108307,1682.4550358313002,6618.874859636616,0.07712234691967976,136.70172119140625,-0.38244262,0.80469453,1.3056111,-1.2554187,-0.0931037561967969,0.729102457642593,0.9739073514938354,-0.9930459260940552,-322.052001953125,1465.1428169172873,-1.6786850802600384,0.4942430548596821,-1.2346901893615723,-2.973078727722168,-0.2678442820906639,0.007845936472350705,-0.25154370069503784,-0.2725163698196411,1.364018876105547,0.01023400900488869,1.3730347156524658,1.3426038026809692,1.7293455563485622,0.007540143147360116,1.7359619140625,1.7135493755340576,4.83335542678833,29,1040.8481818108307,1682.4550358313002,6618.874859636616,0.07712234691967976,333.23724365234375,-4.7669992,0.094806455,-4.4596863,-4.893441,-67.32251,18.398506,-9.528858,-78.29506,-1616.412841796875,1268.6072998046875,122.0,12.489995996796797,128,96,0.00036288695143700783,0.0035625013278813267,0.04993761694389223,0.0,1.4072673906073367,0.9665674002340737,7.280784013176501,0.0005935523759488258,0.02421867158613721,0.017918452084713477,0.0980372933864042,0.003072191901394929,0.6844199879608116,0.24794653829566515,0.9523356030665205,0.0,0.8402253169844867,0.35361419064115535,2.19435736677116,0.0006851350181770134,-155.94048850867478,383.35069501001567,134.80374712162444,-2366.5,79.6033859542247,242.14740117083977,1038.0,-1.0,-481.649594594227,973.5128348952356,-0.010101010101010102,-4732.0,197.14077163522109,412.9968761791987,2365.5,0.25908400405079257,0.0008899059692810014,0.00032941270550821246,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029300226288605794,0.005522885419124953,0.038207995161906365,0.021257356140160482,14.59375,3.248647555137368,16,2,26.15625,61.53104367664748,300.0,0.0,23647.625,64386.86571263486,313622,1,0.0021687697160881363,0.012075198736420512,0.06940063091482036,0.0,1023.1319634926583,1675.2387967915665,6581.3295796363955,0.0,17.71621831817258,10.23507169402485,37.54528000021998,0.03764000000000001,1.7999991541728377e-06,0.0076282000009086914,580.9213181000014,2.885220800002571,583.814168900004,13136.613597600019
762393540,477862457,419901168,304979452,3487954,592003168,970653965,542518282,1040.8481818108307,1682.4550358313002,6618.874859636616,0.07712234691967976,136.70172119140625,-0.38244262,0.80469453,1.3056111,-1.2554187,-0.0931037561967969,0.729102457642593,0.9739073514938354,-0.9930459260940552,-322.052001953125,1465.1428169172873,-1.6786850802600384,0.4942430548596821,-1.2346901893615723,-2.973078727722168,-0.2678442820906639,0.007845936472350705,-0.25154370069503784,-0.2725163698196411,1.364018876105547,0.01023400900488869,1.3730347156524658,1.3426038026809692,1.7293455563485622,0.007540143147360116,1.7359619140625,1.7135493755340576,4.821755409240723,30,2301.6967366500503,2515.1097451082005,8551.306332738852,16.1882,1157.9937744140625,-4.7187204,0.12172855,-4.405079,-4.859723,-63.27714,18.436054,-18.997446,-77.75557,-5589.48583984375,1371.916259765625,123.0,11.61895003862225,128,96,0.00030126746676263633,0.003241743359143792,0.04993761694389223,0.0,1.5071881136215104,1.0504871651014198,7.280784013176501,0.0005935523759488258,0.02153721221219615,0.016951601621405653,0.0980372933864042,0.003072191901394929,0.6973066796821863,0.2578249857482826,0.9523356030665205,0.0,0.8630018096763147,0.31950328440631753,2.19435736677116,0.0006851350181770134,-147.79238751737674,349.5596544454123,134.80374712162444,-2366.5,122.35158373673697,315.03754545755675,1038.0,-1.0,-503.2872665345236,902.3557858367035,-0.010101010101010102,-4732.0,203.29982572642467,382.7845977547176,2365.5,0.25908400405079257,0.0007529019729305878,0.00036267906038078536,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02671068198681681,0.006224390994149245,0.038207995161906365,0.021257356140160482,12.96875,4.680306981117798,16,1,96.875,119.18020756400787,300.0,0.0,93128.5,125570.36407677968,477002,1,0.0062725672678642245,0.01827243202328949,0.08414239336393967,0.0,2278.4648315884797,2504.476762586767,8514.427356163762,0.0,23.23190506157075,13.188893570974288,47.53136,0.03764000000000001,1.7999991541728377e-06,0.007635399997525383,1150.8709594999964,2.4003811000002315,1153.2789777999933,14289.903263100012
572545303,816922492,531168081,634578823,4047737,446415000,424765130,56835548,1313.4059768637198,1718.8524401768714,5042.624215277911,0.039560000000000005,-646.3948974609375,-0.5190259,0.80362934,1.5669298,-1.2764622,-0.18592790074762888,0.677223345677714,0.9777560234069824,-0.9967023730278015,45.28315734863281,1449.9691329119305,-1.65793152526021,0.5458705511099786,-1.2554726600646973,-3.4559693336486816,-0.2746059037744999,0.007408494996976592,-0.256154328584671,-0.2801685929298401,1.3866465166211128,0.007820749436282717,1.3936262130737305,1.3659799098968506,1.7458107471466064,0.0056681110315724426,1.7508476972579956,1.730810523033142,4.834361553192139,31,1313.4059768637198,1718.8524401768714,5042.624215277911,0.039560000000000005,-562.490966796875,-4.749736,0.19862354,-4.396897,-5.213234,-60.755657,23.277086,-10.426468,-78.53041,2607.170166015625,1366.065185546875,123.0,11.61895003862225,128,96,0.0003342699970053918,0.0033366360520140975,0.04993761694389223,0.0,1.4118196152426405,0.9626836918273192,7.280784013176501,0.0005935523759488258,0.02432051094922746,0.017438365515296324,0.0980372933864042,0.003072191901394929,0.6853584466168937,0.2483525102000279,0.9523356030665205,0.0,0.8579225828870741,0.3297021273305719,2.19435736677116,0.0006851350181770134,-173.4515937333561,419.5270989103033,134.80374712162444,-2366.5,96.99075029831525,274.57042250863526,1038.0,-1.0,-536.0459047459058,1034.8265941573068,-0.010101010101010102,-4732.0,221.97158914539958,448.3026611041269,2365.5,0.25908400405079257,0.0008743604522024768,0.0003399001991620648,0.0014619883040935672,0.0004520795660036166,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02897556629409918,0.00582211059607888,0.038207995161906365,0.021257356140160482,13.5625,4.840825730182817,16,1,45.125,80.90107771222829,300.0,0.0,42580.5625,87135.00807186279,323153,1,0.001446759259260854,0.008055214645306943,0.04629629629634733,0.0,1294.8151132805524,1707.359751008189,5007.175625277911,0.0,18.590863583167717,13.61266063314346,44.71940000000001,0.039560000000000005,1.3999961083754897e-06,0.007138500004657544,639.7329279999976,2.6413026000009268,642.3813704999993,14932.293931600001
