method,suite,family,scale,split,stability_profile,runs,completed,with_incumbent,optimal,incumbent_rate,optimal_rate,mean_time,std_time,median_time,shifted_geomean_time,mean_end_to_end_time,mean_cutsel_callback_time,mean_nodes,mean_gap,std_gap,median_gap,mean_primal_dual_integral,std_primal_dual_integral,median_primal_dual_integral,mean_best_objective,std_best_objective,median_best_objective,mean_par2_time,mean_schedule_total_wait,mean_schedule_max_wait,mean_schedule_cadence_cv,mean_schedule_cadence_deviation_sum,mean_speedup_vs_scip,std_speedup_vs_scip,median_speedup_vs_scip,speedup_95ci_low,speedup_95ci_high,mean_node_reduction_factor
scip_default,cie_core_spbs,dual_source_cluster_tool,8_to_32_wafers_nonpure41,test,full,960,960,728,510,0.7583333333333333,0.53125,273.7876058018749,259.62666397369077,229.73822210000435,56.41756098283462,273.9315272451042,0.0,50082.895833333336,0.9784889992998536,1.5518177800065551,0.0,14275.93311791417,18751.59940393877,2103.551912568306,3793.123326976923,4267.7102235369,1170.000001,583.2922117551042,1680.0256412779327,189.62271046359908,0.12455689973210905,9.563873661400883,1.0606888882624235,0.5364449440510106,1.0,1.029760553603276,1.0970827511821764,1.0382724027815502
