method,suite,family,scale,split,stability_profile,runs,completed,with_incumbent,optimal,incumbent_rate,optimal_rate,mean_time,std_time,median_time,shifted_geomean_time,mean_end_to_end_time,mean_cutsel_callback_time,mean_nodes,mean_gap,std_gap,median_gap,mean_primal_dual_integral,std_primal_dual_integral,median_primal_dual_integral,mean_best_objective,std_best_objective,median_best_objective,mean_par2_time,mean_schedule_total_wait,mean_schedule_max_wait,mean_schedule_cadence_cv,mean_schedule_cadence_deviation_sum,mean_speedup_vs_scip,std_speedup_vs_scip,median_speedup_vs_scip,speedup_95ci_low,speedup_95ci_high,mean_node_reduction_factor
adaptive_cutsel,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,62,1.0,0.62,222.33631881399975,258.1466706584829,21.64647265000076,30.498893629445806,222.48741718400007,0.0,39262.66,1.2718164132059742,1.67350727673979,0.0,16854.868058041207,20019.281856433987,1602.2518589210963,4580.929611984999,4579.441548708391,1235.000001,473.2374755189999,2145.819999990002,265.09499989500046,0.13325018589793575,21.34000004500016,1.2237022912262248,1.2049199980635663,1.0000338814363485,1.0434715793517755,1.498665510286633,1.376239359084027
hem,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,500,500,500,312,1.0,0.624,219.64584245719993,255.42765226197585,26.692006400002356,30.812941401961776,219.797091743,0.03156561980004409,38013.764,1.2723545025829277,1.66902669504589,0.0,16823.18389224387,19896.82645987446,1947.7699723218764,4579.3936119834,4561.809887354953,1235.000001,467.9094940577999,2174.9086666526714,265.31066657166684,0.13417080278333976,21.236000069998852,1.1572018048477708,0.8790087372898603,0.9999670530130318,1.0834331280130356,1.2384130910816353,1.3920828109929462
hem_beam,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,500,500,500,312,1.0,0.624,219.9483260724,255.58077456658674,27.587851299997965,30.913320968834412,220.10123424959988,0.041906104999921125,38349.142,1.2718559602093338,1.668441588807687,0.0,16829.588500999234,19888.561362217664,1998.6706607291305,4579.3936119834,4561.809887354953,1235.000001,468.21215302940004,2174.5046666546714,265.31066657166684,0.13405315571980955,21.23600006799885,1.143742084934967,0.8815165416204421,0.9999258524018743,1.0698427140920417,1.2231687347183233,1.3837141281201766
hem_structure,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,500,500,500,316,1.0,0.632,218.43995155140013,253.77538687581765,30.152577000001656,30.501992195554784,218.59576131039992,0.04399873199990242,43073.024,1.2603402646088457,1.7226694992243392,0.0,16598.112882553145,19725.48878262231,2062.2613512151447,4503.9236224968,4523.954328029713,1268.000001,461.4275226954001,2157.3740000520024,265.31599989900036,0.12976689253580478,21.820000035999705,1.375742987834717,2.97383860392466,0.9999468546426955,1.1655421398006738,1.6608144697259861,1.900522283542334
proposed,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,500,500,500,316,1.0,0.632,218.31924143919994,253.77941296235628,29.012733699999444,30.521013570939413,218.46981132060003,0.0519474596000544,43131.42,1.2601209688579955,1.7220849326956302,0.0,16585.69527759549,19726.266688547556,2060.0855499706136,4504.423622498401,4523.689688717114,1268.000001,461.2895601363999,2158.3580000520024,264.53599989700035,0.13004381268645107,21.97600003699971,1.3668788936841425,3.005721716495525,0.9999273468966414,1.1541506442892997,1.6529801948606238,1.8683244527519316
rdmct_feature_only,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,500,500,500,313,1.0,0.626,219.41541843340002,256.3510067993158,24.423736050002844,30.03940564603948,219.57222914019997,0.034189645799884434,38225.982,1.2532737304344883,1.66226615423868,0.0,16620.913346306897,19827.602429773473,1826.7339834817753,4534.219618292401,4540.871114619578,1235.000001,466.35102489740007,2180.535999876005,266.16999990500034,0.13661497044321078,21.068000064998927,1.2169288953774962,1.2781441202420907,0.9999534296422119,1.1139368665131313,1.341850607878753,1.5089499176433063
scip_default,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,100,100,100,64,1.0,0.64,226.05415308399998,254.90859933523572,30.841284449998966,32.66100879868527,226.2062219109998,0.0,44528.3,1.195406682839138,1.6427375861889726,0.0,16919.009859853177,19827.519167130282,2234.402922848457,4416.029633014999,4510.02523916003,1235.000001,463.76343180399994,2136.785000070004,259.0399998850004,0.13199609232709325,23.300000009999625,1.0,0.0,1.0,1.0,1.0,1.0
