method,suite,family,scale,split,stability_profile,runs,completed,with_incumbent,optimal,incumbent_rate,optimal_rate,mean_time,std_time,median_time,shifted_geomean_time,mean_end_to_end_time,mean_cutsel_callback_time,mean_nodes,mean_gap,std_gap,median_gap,mean_primal_dual_integral,std_primal_dual_integral,median_primal_dual_integral,mean_best_objective,std_best_objective,median_best_objective,mean_par2_time,mean_schedule_total_wait,mean_schedule_max_wait,mean_schedule_cadence_cv,mean_schedule_cadence_deviation_sum,mean_speedup_vs_scip,std_speedup_vs_scip,median_speedup_vs_scip,speedup_95ci_low,speedup_95ci_high,mean_node_reduction_factor
proposed,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,full,20,20,20,14,1.0,0.7,208.37748215999926,250.40707381015918,41.563193500001944,30.6254373811541,208.52940098500002,0.03714232500096841,40119.95,1.0162005225473498,1.598445045635039,0.0,15974.931052778667,19634.680198183232,1895.2147520161561,4000.999685550001,4395.351299093125,1235.0000009999965,406.42244934500013,2238.800000300001,279.34999979999986,0.13095595730219772,19.90000002500009,,,,,,
proposed,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,linear_off,20,20,20,12,1.0,0.6,225.00509483999957,265.19805954523906,34.41614909999407,36.46443774225442,225.15272513999952,0.038716534999548455,28125.45,1.393103175745844,1.7587205894343272,0.0,17615.94771980165,20595.782637336957,3041.498538951406,2064.3999955758586,1391.5439088191567,1234.9999976087834,488.5650769449996,76774.99901970894,9502.899999982583,0.14216318804759642,60.26894872501922,,,,,,
proposed,cie_core_nominal,dual_source_cluster_tool,8_to_32_wafers_nominal_processing,test,stage2_off,20,20,20,14,1.0,0.7,233.63179780500104,282.0845747909564,42.5399886999985,34.02906655155495,233.77751532500116,0.03920209999960207,39841.45,1.0164442683001327,1.5989218721929903,0.0,17908.940979641186,22126.930684391547,2000.5007961468866,4000.999684549999,4395.351299093124,1234.9999999999964,413.6997005300007,94384.097285175,9502.899700000002,0.2182354279087771,369.5999595250004,,,,,,
