al_utilization,atr_utilization,ch2_utilization,ch3_utilization,clean_count,clean_time_share,cmax,gap,instance,lllower_capacity_utilization,llupper_capacity_utilization,mean_cycle_time,method,p95_cycle_time,path,pdi,pec_peak_in_tool,physical_cadence_cv,physical_cadence_deviation_sum,physical_route_max_wait,physical_route_total_wait,physically_feasible,run_label,solution_file,solver_seed,solving_time,status,suite,throughput_wph,total_wafers,training_seed,validation_note,vtr_utilization,warm_start
0.2938475663050068,0.5950413217676388,0.5950413217676379,0.44628099132572907,0,0.0,1089.000001,0.0,cie_core_n016_f012_m004_proc090.lp,0.2047750227688016,0.24977043135925578,406.9999999999999,scip_default,479.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f012_m004_proc090.lp,1374.2197115409974,6,0.31032899487810867,0,84.0,1400.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n016_f012_m004_proc090__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,15.78380489999995,optimal,cie_core_spbs,52.892561934901224,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.06611570241862653,auto
0.27633851444184926,0.5595854917447438,0.6217616574941601,0.4663212431206206,0,0.0,1158.000001,0.0,cie_core_n016_f012_m004_proc100.lp,0.19257340225166372,0.2253886008416333,425.4999999999998,scip_default,514.9999999999991,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f012_m004_proc100.lp,1719.2782867371948,6,0.2861125704223025,0,76.0,1336.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n016_f012_m004_proc100__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,19.534627,optimal,cie_core_spbs,49.74093259953287,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.06217616574941608,auto
0.26016260141450204,0.5268292678643657,0.6439024385008931,0.48292682887567,0,0.0,1230.000001,0.0,cie_core_n016_f012_m004_proc110.lp,0.21463414616696408,0.2593495932850816,460.3750000000001,scip_default,609.000000000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n016_f012_m004_proc110.lp,1363.720243726247,6,0.26540200902444144,0,76.0,1534.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n016_f012_m004_proc110__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,17.16276599999992,optimal,cie_core_spbs,46.82926825461035,16,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.05853658531826293,auto
0.20050125304908062,0.40601503742438766,0.7502088551586428,0.7502088551586428,2,0.20885547192612555,2394.000001,0.15317919075144712,cie_core_n024_f000_m024_proc090.lp,0.1324143692011636,0.16290726831123337,499.41666695833345,scip_default,628.000001000001,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc090.lp,9668.51906920103,8,0.19584969979208317,222.00000000000162,126.0,1018.0000030000019,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f000_m024_proc090__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.5566322,timelimit,cie_core_spbs,36.090225548834496,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.04678362571145212,auto
0.04568383439176939,0.09250976464333302,0.18463883066673462,0.18463883066673462,2,0.04758732749142645,10506.9989503,3.7414255186371914,cie_core_n024_f000_m024_proc100.lp,0.02855239649485587,0.034262875793827044,508.0,scip_default,508.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc100.lp,42793.83666614031,4,0.0,0.0,28.0,672.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f000_m024_proc100__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.7860235,timelimit,cie_core_spbs,8.22309019051849,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.010659561358079524,auto
0.04568383439176939,0.09250976464333302,0.19834398098426542,0.19834398098426542,2,0.04758732749142645,10506.9989503,3.4483484120660455,cie_core_n024_f000_m024_proc110.lp,0.02855239649485587,0.034262875793827044,544.0,scip_default,544.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f000_m024_proc110.lp,41951.42392623049,4,0.0,0.0,28.0,672.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f000_m024_proc110__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.7384194999997,timelimit,cie_core_spbs,8.22309019051849,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.010659561358079524,auto
0.0456490773137761,0.0924393815603966,0.17080363094904558,0.15539706735564612,2,0.0475511222018501,10514.9989495,3.9645887386685557,cie_core_n024_f006_m018_proc090.lp,0.03518783042936908,0.04289111222606879,505.1666666666667,scip_default,625.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc090.lp,43211.04980080065,8,0.2085761945353705,99.0,126.0,1984.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f006_m018_proc090__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.7845177999998,timelimit,cie_core_spbs,8.216833916479699,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.012553496261288427,auto
0.0456490773137761,0.0924393815603966,0.1844983541431784,0.16737995015051235,2,0.0475511222018501,10514.9989495,3.6526544019911507,cie_core_n024_f006_m018_proc100.lp,0.02853067332111006,0.034997625940561675,549.0,scip_default,1034.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc100.lp,42480.987911341785,4,0.21465741571734478,0.0,634.0,2488.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f006_m018_proc100__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.8327715,timelimit,cie_core_spbs,8.216833916479699,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.012553496261288427,auto
0.0456490773137761,0.0924393815603966,0.19819307733731123,0.17936283294537858,2,0.0475511222018501,10514.9989495,3.373959629159734,cie_core_n024_f006_m018_proc110.lp,0.05601522195377942,0.043842134670105795,616.5,scip_default,944.0,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f006_m018_proc110.lp,41745.961684724556,8,0.009304036594559837,6.0,404.0,3612.0,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f006_m018_proc110__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,539.8252978,timelimit,cie_core_spbs,8.216833916479699,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.012553496261288427,auto
0.22641509423282308,0.4584905658214633,0.7707547166175673,0.3820754715178877,1,0.11792452824626203,2120.000001,0.0,cie_core_n024_f012_m012_proc090.lp,0.2318396225321511,0.3219339621122953,518.916666666665,scip_default,1084.999999999997,D:\git\git\RDMCT-A3C\cie\data\core\spbs\cie_core_n024_f012_m012_proc090.lp,39478.70563747589,6,0.2633859938476551,2.9558577807620168e-12,663.0,3789.9999999999995,True,spbs_auto,D:\git\git\RDMCT-A3C\cie\results\spbs\cie_spbs_600s_mem2048_repro_v1\s10_auto\solutions\cie_core_spbs__cie_core_n024_f012_m012_proc090__scip_default__solverseed_10__trainseed_-1__spbs_auto.sol,10,492.17367300000024,optimal,cie_core_spbs,40.75471696190815,24,-1,checked active primary model at feasibility tolerance 1.000001e-06; removed 13 inactive auxiliaries,0.052830188654325386,auto
